Date,Time,Open,High,Low,Close,EMA,Super Trend UP,Super Trend DN,EMA 100
20-Mar-26,11.35,139.54,139.61,139.46,139.56,142.71641757862477,139.07702365865524,,142.71641757862477
20-Mar-26,11.40,139.53,139.63,138.96,139.36,142.70971144959654,139.07702365865524,,142.70971144959654
20-Mar-26,11.45,139.35,139.59,139.35,139.38,142.7030586794675,139.07702365865524,,142.7030586794675
20-Mar-26,11.50,139.42,139.42,139.02,139.02,142.69569992086716,,140.415009127997,142.69569992086716
20-Mar-26,11.55,139.12,139.27,139.1,139.24,142.68879542552077,,140.33550821519728,142.68879542552077
20-Mar-26,12.00,139.35,139.45,138.94,139.01,142.68144518491033,,140.33550821519728,142.68144518491033
20-Mar-26,12.05,139.03,139.08,139.01,139.08,142.67424949023518,,140.13561165430983,142.67424949023518
20-Mar-26,12.10,139.13,139.32,139.02,139.08,142.6670681725724,,140.13561165430983,142.6670681725724
20-Mar-26,12.15,139.03,139.08,138.85,138.85,142.65944166273707,,139.99839543999096,142.65944166273707
20-Mar-26,12.20,138.85,138.86,138.56,138.6,142.65133089018414,,139.73005589599185,142.65133089018414
20-Mar-26,12.25,138.51,138.64,138.48,138.59,142.643216342951,,139.52605030639268,142.643216342951
20-Mar-26,12.30,138.59,138.76,138.45,138.59,142.63511800859945,,139.52605030639268,142.63511800859945
20-Mar-26,12.35,138.54,138.77,138.53,138.68,142.62721567491593,,139.52605030639268,142.62721567491593
20-Mar-26,12.40,138.62,139.32,138.6,139.25,142.62046799124977,,139.52605030639268,142.62046799124977
20-Mar-26,12.45,139.25,139.25,138.7,138.84,142.61291460864987,,139.52605030639268,142.61291460864987
20-Mar-26,12.50,138.63,139.15,138.62,139.15,142.6059956983429,,139.52605030639268,142.6059956983429
20-Mar-26,12.55,139.15,139.19,139.05,139.12,142.59903067197257,,139.52605030639268,142.59903067197257
20-Mar-26,13.00,139.12,139.2,139.0,139.2,142.5922394018987,,139.52605030639268,142.5922394018987
20-Mar-26,13.05,139.2,139.5,139.05,139.5,142.5860611013954,,139.52605030639268,142.5860611013954
20-Mar-26,13.10,139.49,139.55,139.4,139.44,142.57977526502896,,139.52605030639268,142.57977526502896
20-Mar-26,13.15,139.45,139.73,139.14,139.14,142.57290258717674,,139.52605030639268,142.57290258717674
20-Mar-26,13.20,139.02,139.47,139.0,139.25,142.5662634211684,,139.52605030639268,142.5662634211684
20-Mar-26,13.25,139.27,139.5,139.21,139.33,142.55979736038685,,139.52605030639268,142.55979736038685
20-Mar-26,13.30,139.45,139.49,138.8,138.92,142.5525250379885,,139.52605030639268,142.5525250379885
20-Mar-26,13.35,138.92,139.31,138.92,139.08,142.54558692602447,,139.52605030639268,142.54558692602447
20-Mar-26,13.40,139.19,139.2,139.0,139.06,142.53862271638206,,139.52605030639268,142.53862271638206
20-Mar-26,13.45,139.06,139.06,138.8,138.85,142.53125284082486,,139.52605030639268,142.53125284082486
20-Mar-26,13.50,138.85,138.92,138.8,138.9,142.52399759039363,,139.52605030639268,142.52399759039363
20-Mar-26,13.55,138.9,138.9,138.81,138.84,142.5166369558474,,139.52605030639268,142.5166369558474
20-Mar-26,14.00,138.84,138.9,138.75,138.9,142.50941090798355,,139.52605030639268,142.50941090798355
20-Mar-26,14.05,138.9,138.9,138.2,138.32,142.50104045661894,,139.52605030639268,142.50104045661894
20-Mar-26,14.10,138.42,138.42,138.3,138.36,142.49276664951282,,139.31171428997126,142.49276664951282
20-Mar-26,14.15,138.36,138.36,138.2,138.34,142.48446941344986,,139.18454286097412,142.48446941344986
20-Mar-26,14.20,138.34,138.47,138.1,138.22,142.47594899504136,,139.18454286097412,142.47594899504136
20-Mar-26,14.25,138.22,140.38,138.1,140.27,142.4715415045418,137.72342028261096,,142.4715415045418
20-Mar-26,14.30,140.3,140.9,139.87,139.97,142.46654341961764,138.71107825434984,,142.46654341961764
20-Mar-26,14.35,140.05,140.46,137.22,137.45,142.45652035584217,,141.31852957108512,142.45652035584217
20-Mar-26,14.40,137.5,138.21,137.0,137.91,142.44743639908725,,140.19867661397663,142.44743639908725
20-Mar-26,14.45,137.9,137.96,137.75,137.9,142.43835061207608,,140.19867661397663,142.43835061207608
20-Mar-26,14.50,137.9,137.98,137.15,137.29,142.42806419726674,,139.97157805732107,142.42806419726674
20-Mar-26,14.55,137.34,139.0,137.34,138.33,142.41987625681264,,139.97157805732107,142.41987625681264
20-Mar-26,15.00,138.33,138.34,137.81,138.02,142.41108529526056,,139.97157805732107,142.41108529526056
20-Mar-26,15.05,138.15,138.82,138.02,138.51,142.40329091904624,,139.97157805732107,142.40329091904624
20-Mar-26,15.10,138.5,138.5,137.76,137.76,142.3940136145127,,139.97157805732107,142.3940136145127
20-Mar-26,15.15,137.8,137.9,137.2,137.35,142.38393566523294,,139.97157805732107,142.38393566523294
20-Mar-26,15.20,137.38,138.29,137.34,138.19,142.3755561733943,,139.97157805732107,142.3755561733943
20-Mar-26,15.25,138.21,138.99,138.01,138.15,142.36711350371718,,139.97157805732107,142.36711350371718
23-Mar-26,09.15,136.05,136.39,135.0,135.17,142.3527336565569,,138.94369847068222,142.3527336565569
23-Mar-26,09.20,134.63,135.21,134.16,134.65,142.337343579321,,137.923828623614,142.337343579321
23-Mar-26,09.25,134.6,134.92,134.4,134.4,142.3214847509907,,137.7309457612526,142.3214847509907
23-Mar-26,09.30,134.27,135.08,134.15,134.97,142.30679646976992,,137.65785118512736,142.30679646976992
23-Mar-26,09.35,134.86,135.48,134.86,135.4,142.29299667662352,,137.65785118512736,142.29299667662352
23-Mar-26,09.40,135.45,135.77,135.16,135.4,142.2792244554914,,137.65785118512736,142.2792244554914
23-Mar-26,09.45,135.19,135.19,134.27,134.4,142.26348174928663,,137.60259851395784,142.26348174928663
23-Mar-26,09.50,134.41,134.47,134.22,134.3,142.2475706968405,,137.00533866256205,142.2475706968405
23-Mar-26,09.55,134.34,134.59,134.22,134.34,142.2317713547889,,136.91030479630584,142.2317713547889
23-Mar-26,10.00,134.34,134.5,134.2,134.23,142.2157837996345,,136.69477431667525,142.2157837996345
23-Mar-26,10.05,134.36,134.36,133.55,133.6,142.19856944638843,,136.3082968850077,142.19856944638843
23-Mar-26,10.10,133.7,134.09,133.7,134.05,142.18228858835369,,136.15996719650695,142.18228858835369
23-Mar-26,10.15,134.0,134.02,133.32,133.32,142.1645817180473,,135.92747047685629,142.1645817180473
23-Mar-26,10.20,133.3,133.53,133.25,133.27,142.14681032600325,,135.50572342917064,142.14681032600325
23-Mar-26,10.25,133.35,133.35,132.34,132.37,142.1272762394378,,135.0521510862536,142.1272762394378
23-Mar-26,10.30,132.48,132.5,132.07,132.11,142.10726170149687,,134.4004359776282,142.10726170149687
23-Mar-26,10.35,132.11,133.2,132.05,132.75,142.08856587392145,,134.4004359776282,142.08856587392145
23-Mar-26,10.40,132.63,132.66,132.3,132.5,142.06940790014738,,134.4004359776282,142.06940790014738
23-Mar-26,10.45,132.15,132.82,132.15,132.77,142.05082766458264,,134.4004359776282,142.05082766458264
23-Mar-26,10.50,132.61,132.61,132.0,132.0,142.03074609082722,,134.4004359776282,142.03074609082722
23-Mar-26,10.55,132.0,132.1,131.59,131.95,142.0106047399964,,133.94262329042968,142.0106047399964
23-Mar-26,11.00,131.95,132.0,131.75,131.95,141.9905036316248,,133.83786096138672,141.9905036316248
23-Mar-26,11.05,131.98,132.08,131.75,131.99,141.97052260538777,,133.78057486524807,141.97052260538777
23-Mar-26,11.10,131.95,131.95,131.21,131.37,141.94934274004234,,133.49301737872324,141.94934274004234
23-Mar-26,11.15,131.37,131.37,131.21,131.3,141.92806533197032,,133.05971564085092,141.92806533197032
23-Mar-26,11.20,131.3,131.62,131.21,131.32,141.9068703962421,,133.05971564085092,141.9068703962421
23-Mar-26,11.25,131.33,131.46,131.21,131.38,141.88583768815772,,132.95416966908925,141.88583768815772
23-Mar-26,11.30,131.5,131.71,131.3,131.45,141.86498686360596,,132.95416966908925,141.86498686360596
23-Mar-26,11.35,131.46,131.55,131.31,131.4,141.8440777989434,,132.9242274319623,141.8440777989434
23-Mar-26,11.40,131.4,131.64,131.4,131.49,141.82339033081365,,132.9242274319623,141.82339033081365
23-Mar-26,11.45,131.33,131.54,131.3,131.53,141.80282411636648,,132.76712421988947,141.80282411636648
23-Mar-26,11.50,131.5,131.72,131.43,131.43,141.78209919305706,,132.76712421988947,141.78209919305706
23-Mar-26,11.55,131.39,131.5,131.27,131.39,141.7613357581059,,132.62347061811045,141.7613357581059
23-Mar-26,12.00,131.41,131.47,131.21,131.21,141.7402541681796,,132.5326235562994,141.7402541681796
23-Mar-26,12.05,131.21,131.28,131.0,131.11,141.71901489911232,,132.29736120066943,141.71901489911232
23-Mar-26,12.10,131.08,131.34,131.08,131.2,141.69799788632687,,132.29736120066943,141.69799788632687
23-Mar-26,12.15,131.1,131.22,131.1,131.11,141.67684304539517,,132.20366257254224,141.67684304539517
23-Mar-26,12.20,131.11,131.21,131.01,131.04,141.655590611738,,132.10929631528805,141.655590611738
23-Mar-26,12.25,131.0,131.16,131.0,131.16,141.63462040072554,,132.02736668375923,141.63462040072554
23-Mar-26,12.30,131.17,131.5,131.17,131.45,141.614271508816,,132.02736668375923,141.614271508816
23-Mar-26,12.35,131.45,131.5,131.28,131.3,141.59366357373344,,132.02736668375923,141.59366357373344
23-Mar-26,12.40,131.3,131.43,131.24,131.35,141.57319671344626,,132.02736668375923,141.57319671344626
23-Mar-26,12.45,131.23,131.36,131.2,131.36,141.5527907260068,,132.02736668375923,141.5527907260068
23-Mar-26,12.50,131.36,131.42,131.2,131.28,141.53226566961118,,132.02736668375923,141.53226566961118
23-Mar-26,12.55,131.2,131.29,131.2,131.28,141.51178162231923,,132.0188350777837,141.51178162231923
23-Mar-26,13.00,131.25,131.25,131.0,131.0,141.4907790616353,,131.90545157000534,141.4907790616353
23-Mar-26,13.05,131.0,131.21,131.0,131.1,141.47001826430932,,131.87040641300482,141.47001826430932
23-Mar-26,13.10,131.1,131.15,130.5,130.55,141.44820004599902,,131.7088657717043,141.44820004599902
23-Mar-26,13.15,130.55,131.1,130.55,130.67,141.42666518077223,,131.7088657717043,141.42666518077223
23-Mar-26,13.20,130.74,130.82,130.58,130.7,141.40523328230915,,131.63643127508047,141.40523328230915
23-Mar-26,13.25,130.7,130.85,130.7,130.8,141.38404400502182,,131.63643127508047,141.38404400502182
23-Mar-26,13.30,130.94,131.05,130.71,130.9,141.36309686415265,,131.63643127508047,141.36309686415265
23-Mar-26,13.35,130.8,131.5,130.8,131.39,141.3431705966918,,131.63643127508047,141.3431705966918
23-Mar-26,13.40,131.37,131.51,131.29,131.4,141.32330412197314,,131.63643127508047,141.32330412197314
23-Mar-26,13.45,131.48,131.56,131.3,131.5,141.30367714071045,,131.63643127508047,141.30367714071045
23-Mar-26,13.50,131.5,131.54,131.38,131.38,141.2838496139558,,131.63643127508047,141.2838496139558
23-Mar-26,13.55,131.5,131.8,131.49,131.6,141.26450126307876,,131.63643127508047,141.26450126307876
23-Mar-26,14.00,131.6,132.0,131.51,131.77,141.2455312305851,130.75271919915934,,141.2455312305851
23-Mar-26,14.05,132.0,132.04,130.96,131.02,141.22510059875577,130.75271919915934,,141.22510059875577
23-Mar-26,14.10,130.9,131.19,130.85,130.98,141.20463086728972,130.75271919915934,,141.20463086728972
23-Mar-26,14.15,130.98,131.44,130.76,131.42,141.18508115526717,130.75271919915934,,141.18508115526717
23-Mar-26,14.20,131.34,131.46,131.13,131.13,141.16499108302887,130.75271919915934,,141.16499108302887
23-Mar-26,14.25,131.13,131.13,130.72,130.8,141.1442818101357,130.75271919915934,,141.1442818101357
23-Mar-26,14.30,130.9,130.9,130.0,130.11,141.12223529303253,,131.85050007107955,141.12223529303253
23-Mar-26,14.35,130.3,130.6,130.29,130.41,141.10083222551398,,131.85050007107955,141.10083222551398
23-Mar-26,14.40,130.42,130.72,130.15,130.24,141.07913226102744,,131.85050007107955,141.07913226102744
23-Mar-26,14.45,130.33,130.44,130.08,130.3,141.05759553323318,,131.66193455181698,141.05759553323318
23-Mar-26,14.50,130.2,130.63,130.0,130.1,141.0357022354645,,131.66193455181698,141.0357022354645
23-Mar-26,14.55,130.1,130.31,130.0,130.22,141.01409244078823,,131.55366698697176,141.01409244078823
23-Mar-26,15.00,130.25,130.7,130.0,130.0,140.99208626208537,,131.55366698697176,140.99208626208537
23-Mar-26,15.05,130.02,130.65,130.01,130.65,140.9714227530702,,131.55366698697176,140.9714227530702
23-Mar-26,15.10,130.77,130.91,130.5,130.62,140.95074058972742,,131.55366698697176,140.95074058972742
23-Mar-26,15.15,130.65,130.72,130.5,130.66,140.93017966946823,,131.55366698697176,140.93017966946823
23-Mar-26,15.20,130.65,130.66,130.2,130.2,140.9087407490497,,131.55366698697176,140.9087407490497
23-Mar-26,15.25,130.24,130.28,129.0,129.48,140.88590610219848,,131.28657838222324,140.88590610219848
24-Mar-26,09.15,134.65,135.05,133.42,134.0,140.87214804804822,131.08207945599906,,140.87214804804822
24-Mar-26,09.20,134.01,134.05,132.52,133.13,140.8566792207794,131.08207945599906,,140.8566792207794
24-Mar-26,09.25,133.34,133.99,133.05,133.72,140.8424201214372,131.08207945599906,,140.8424201214372
24-Mar-26,09.30,133.73,133.73,133.25,133.3,140.8273503509648,131.08207945599906,,140.8273503509648
24-Mar-26,09.35,133.3,133.8,133.3,133.48,140.81267033028354,131.08207945599906,,140.81267033028354
24-Mar-26,09.40,133.33,133.61,132.39,132.73,140.79652113881443,131.08207945599906,,140.79652113881443
24-Mar-26,09.45,132.62,132.66,132.12,132.16,140.77926535232328,131.08207945599906,,140.77926535232328
24-Mar-26,09.50,132.16,132.49,132.02,132.42,140.7625635234475,131.08207945599906,,140.7625635234475
24-Mar-26,09.55,132.34,132.58,132.2,132.29,140.74563532459948,131.08207945599906,,140.74563532459948
24-Mar-26,10.00,132.22,132.26,131.43,131.47,140.72710258668818,131.08207945599906,,140.72710258668818
24-Mar-26,10.05,131.5,131.8,131.26,131.47,140.70860687722427,131.08207945599906,,140.70860687722427
24-Mar-26,10.10,131.46,131.73,131.4,131.63,140.6904678025445,131.08207945599906,,140.6904678025445
24-Mar-26,10.15,131.63,131.63,131.05,131.15,140.67140592881316,131.08207945599906,,140.67140592881316
24-Mar-26,10.20,131.15,131.19,130.81,130.96,140.652002520364,,133.1533727856498,140.652002520364
24-Mar-26,10.25,130.97,130.97,130.21,130.44,140.6315989189247,,132.75603550708482,140.6315989189247
24-Mar-26,10.30,130.46,130.46,130.0,130.22,140.6107965234823,,132.31743195637637,140.6107965234823
24-Mar-26,10.35,130.21,130.31,130.03,130.09,140.5897759510078,,132.13268876073872,140.5897759510078
24-Mar-26,10.40,130.1,130.45,130.02,130.17,140.56895721783894,,132.13041988466483,140.56895721783894
24-Mar-26,10.45,130.17,130.63,130.0,130.56,140.5489593013198,,132.13041988466483,140.5489593013198
24-Mar-26,10.50,130.59,130.59,130.06,130.25,140.52838196005845,,132.13041988466483,140.52838196005845
24-Mar-26,10.55,130.17,130.25,130.06,130.14,140.5076259521462,,131.88995109592065,140.5076259521462
24-Mar-26,11.00,130.14,130.2,130.01,130.07,140.48677155463943,,131.7234559863286,140.48677155463943
24-Mar-26,11.05,130.07,130.07,129.8,129.9,140.46561916392088,,131.47261038769574,140.46561916392088
24-Mar-26,11.10,129.9,130.07,129.87,129.96,140.44462891584112,,131.41384934892616,140.44462891584112
24-Mar-26,11.15,129.96,129.96,129.65,129.83,140.42342086605922,,131.19746441403353,140.42342086605922
24-Mar-26,11.20,129.83,131.08,129.83,130.48,140.40355389130187,,131.19746441403353,140.40355389130187
24-Mar-26,11.25,130.49,130.75,130.22,130.63,140.38402631109946,,131.19746441403353,140.38402631109946
24-Mar-26,11.30,130.69,130.69,130.22,130.51,140.36429798680155,,131.19746441403353,140.36429798680155
24-Mar-26,11.35,130.42,130.49,130.21,130.21,140.34400967913564,,131.19746441403353,140.34400967913564
24-Mar-26,11.40,130.26,130.38,130.1,130.14,140.3236220474091,,131.19746441403353,140.3236220474091
24-Mar-26,11.45,130.14,130.16,129.86,129.97,140.3029354898718,,131.19746441403353,140.3029354898718
24-Mar-26,11.50,129.95,130.15,129.95,130.1,140.28255000437755,,131.19746441403353,140.28255000437755
24-Mar-26,11.55,130.04,131.74,130.04,131.74,140.26548197240078,129.18628518216667,,140.26548197240078
24-Mar-26,12.00,131.83,131.88,131.39,131.6,140.24816832210627,129.95465666395,,140.24816832210627
24-Mar-26,12.05,131.6,132.24,131.28,132.09,140.23186828549865,129.959690997555,,140.23186828549865
24-Mar-26,12.10,132.03,132.11,131.91,132.1,140.21562079641674,130.32972189779952,,140.21562079641674
24-Mar-26,12.15,132.1,132.34,132.01,132.25,140.19970547015018,130.56374970801957,,140.19970547015018
24-Mar-26,12.20,132.1,133.47,132.09,133.46,140.18623952515486,130.9158747372176,,140.18623952515486
24-Mar-26,12.25,133.4,134.59,133.4,134.0,140.17387940622348,131.96028726349584,,140.17387940622348
24-Mar-26,12.30,134.08,135.65,134.06,135.65,140.16484068613113,132.52875853714627,,140.16484068613113
24-Mar-26,12.35,136.0,138.0,135.67,137.5,140.1595163291159,134.0363826834316,,140.1595163291159
24-Mar-26,12.40,137.36,139.7,137.36,138.88,140.15695985293385,135.30924441508847,,140.15695985293385
24-Mar-26,12.45,138.7,139.5,138.14,138.34,140.1533295635174,135.51331997357963,,140.1533295635174
24-Mar-26,12.50,138.0,139.5,137.8,139.21,140.1514447891647,135.51331997357963,,140.1514447891647
24-Mar-26,12.55,139.21,139.72,138.66,138.92,140.14898436001553,135.7345891785995,,140.14898436001553
24-Mar-26,13.00,138.92,138.92,137.98,138.12,140.14493044521032,135.7345891785995,,140.14493044521032
24-Mar-26,13.05,138.0,139.28,138.0,139.07,140.14278273203308,135.7345891785995,,140.14278273203308
24-Mar-26,13.10,139.07,139.46,138.67,138.67,140.13984010919185,135.73498551119903,,140.13984010919185
24-Mar-26,13.15,138.71,139.0,138.63,138.93,140.13742284623643,135.73498551119903,,140.13742284623643
24-Mar-26,13.20,139.0,139.28,139.0,139.09,140.1353300932969,136.2377882640712,,140.1353300932969
24-Mar-26,13.25,139.09,139.3,139.0,139.15,140.13336140180178,136.4480094376641,,140.13336140180178
24-Mar-26,13.30,139.15,139.26,139.01,139.01,140.1311169234765,136.62820849389766,,140.1311169234765
24-Mar-26,13.35,138.99,138.99,137.65,137.66,140.1261796269261,136.62820849389766,,140.1261796269261
24-Mar-26,13.40,137.65,138.22,137.65,138.02,140.12197147582336,136.62820849389766,,140.12197147582336
24-Mar-26,13.45,138.17,138.82,138.0,138.09,140.11791159275478,136.62820849389766,,140.11791159275478
24-Mar-26,13.50,138.0,139.07,138.0,139.0,140.11567800315888,136.62820849389766,,140.11567800315888
24-Mar-26,13.55,138.99,139.38,138.82,139.11,140.1136686564992,136.62820849389766,,140.1136686564992
24-Mar-26,14.00,139.16,139.54,138.74,138.8,140.1110439438988,136.62820849389766,,140.1110439438988
24-Mar-26,14.05,138.86,139.17,138.74,138.9,140.10862427567923,136.62820849389766,,140.10862427567923
24-Mar-26,14.10,138.9,139.5,138.9,139.29,140.1069886627408,136.86604626811643,,140.1069886627408
24-Mar-26,14.15,139.25,139.3,139.13,139.18,140.10513653754052,137.06344164130482,,140.10513653754052
24-Mar-26,14.20,139.1,139.15,138.9,139.05,140.10302837263035,137.06344164130482,,140.10302837263035
24-Mar-26,14.25,139.05,139.12,138.6,138.6,140.10002531893878,137.06344164130482,,140.10002531893878
24-Mar-26,14.30,138.6,138.7,138.42,138.47,140.09676852509477,137.06344164130482,,140.09676852509477
24-Mar-26,14.35,138.47,138.52,138.08,138.1,140.09277897759205,137.06344164130482,,140.09277897759205
24-Mar-26,14.40,138.02,138.43,138.0,138.12,140.0888373612532,137.06344164130482,,140.0888373612532
24-Mar-26,14.45,138.13,138.24,137.8,138.01,140.0846838400519,137.06344164130482,,140.0846838400519
24-Mar-26,14.50,138.05,138.14,137.8,137.93,140.08037877743442,137.06344164130482,,140.08037877743442
24-Mar-26,14.55,138.0,138.72,138.0,138.54,140.07730109755943,137.06344164130482,,140.07730109755943
24-Mar-26,15.00,138.59,138.59,138.0,138.37,140.0738899065553,137.06344164130482,,140.0738899065553
24-Mar-26,15.05,138.24,138.87,138.24,138.73,140.0712048118369,137.06344164130482,,140.0712048118369
24-Mar-26,15.10,138.71,138.74,138.54,138.6,140.0682653416834,137.06344164130482,,140.0682653416834
24-Mar-26,15.15,138.58,138.67,138.32,138.32,140.0647723040377,137.06344164130482,,140.0647723040377
24-Mar-26,15.20,138.31,138.52,138.06,138.17,140.06098654518846,137.06344164130482,,140.06098654518846
24-Mar-26,15.25,138.17,139.1,138.17,139.1,140.05906649215112,137.06344164130482,,140.05906649215112
25-Mar-26,09.15,144.93,149.0,143.05,148.48,140.07589153412485,141.55015481038726,,140.07589153412485
25-Mar-26,09.20,148.49,152.36,148.07,152.36,140.10043520738333,144.90063932934854,,140.10043520738333
25-Mar-26,09.25,152.36,152.36,151.12,152.36,140.1249298423336,146.58507539641369,,140.1249298423336
25-Mar-26,09.30,152.36,152.36,152.36,152.36,140.14937553695432,147.7205678567723,,140.14937553695432
25-Mar-26,09.35,152.36,153.93,151.44,152.85,140.17475141000736,147.76251107109508,,140.17475141000736
25-Mar-26,09.40,153.0,154.49,151.62,154.15,140.20267398461274,147.76375996398556,,140.20267398461274
25-Mar-26,09.45,154.01,154.2,153.98,153.98,140.23020110951862,149.26188396758698,,140.23020110951862
