Date,Time,Open,High,Low,Close,EMA,Super Trend UP,Super Trend DN,EMA 100,EMA 200
18-Mar-26,13.30,141.85,141.99,141.85,141.99,141.59769891251986,141.81740059777266,,142.18675532412377,141.59769891251986
18-Mar-26,13.33,141.98,142.0,141.9,141.9,141.603685072668,141.81740059777266,,142.18618238641324,141.603685072668
18-Mar-26,13.36,142.01,142.15,142.0,142.15,141.6145031900409,141.81740059777266,,142.18611009393288,141.6145031900409
18-Mar-26,13.39,142.1,142.25,142.1,142.21,141.62629520607967,141.81740059777266,,142.18615782601293,141.62629520607967
18-Mar-26,13.42,142.21,142.24,142.15,142.15,141.6366655980385,141.81740059777266,,142.1860855826043,141.6366655980385
18-Mar-26,13.45,142.15,142.17,142.15,142.17,141.64722667530506,141.81740059777266,,142.18605344357812,141.64722667530506
18-Mar-26,13.48,142.17,142.18,141.85,142.0,141.65421228569505,141.81740059777266,,142.1856817084261,141.65421228569505
18-Mar-26,13.51,142.0,142.0,141.9,142.0,141.66105956716643,141.81740059777266,,142.18531071600168,141.66105956716643
18-Mar-26,13.54,142.0,142.08,141.93,142.0,141.6677712589057,141.81740059777266,,142.18494046482087,141.6677712589057
18-Mar-26,13.57,142.0,142.14,142.0,142.1,141.67633024387786,141.81740059777266,,142.18477075360244,141.67633024387786
18-Mar-26,14.00,142.24,142.24,142.05,142.16,141.68590786281098,141.81740059777266,,142.18472126158724,141.68590786281098
18-Mar-26,14.03,142.1,142.12,141.92,141.92,141.6905433506761,141.81740059777266,,142.18419234797767,141.6905433506761
18-Mar-26,14.06,141.92,141.96,141.77,141.79,141.69251278927658,,142.35853460037333,142.18340475087882,141.69251278927658
18-Mar-26,14.09,141.88,142.0,141.8,141.8,141.69464124889487,,142.35853460037333,142.18263870742052,141.69464124889487
18-Mar-26,14.12,141.8,141.87,141.65,141.85,141.69771765980784,,142.2824630263024,142.18197409461848,141.69771765980784
18-Mar-26,14.15,141.77,141.83,141.71,141.8,141.69974305268292,,142.28221672367215,142.18121090961424,141.69974305268292
18-Mar-26,14.18,141.8,141.89,141.66,141.78,141.70133229916445,,142.28221672367215,142.1804092894152,141.70133229916445
18-Mar-26,14.21,141.75,141.8,141.68,141.76,141.70249403581465,,142.25299554617445,142.17956931081497,141.70249403581465
18-Mar-26,14.24,141.78,141.95,141.76,141.8,141.70442484698663,,142.25299554617445,142.17881093057358,141.70442484698663
18-Mar-26,14.27,141.87,141.87,141.52,141.63,141.70295108764034,,142.25299554617445,142.17771440523777,141.70295108764034
18-Mar-26,14.30,141.63,141.63,141.55,141.6,141.7009124522415,,142.12864375316116,142.17656013070183,141.7009124522415
18-Mar-26,14.33,141.6,141.6,141.53,141.56,141.69812210665256,,142.07077937784504,142.1753282423288,141.69812210665256
18-Mar-26,14.36,141.56,141.57,141.4,141.45,141.69320879760994,,141.99120144006054,142.1738790350514,141.69320879760994
18-Mar-26,14.39,141.4,141.48,141.25,141.44,141.6881947620137,,141.88958129605447,142.1724127432731,141.6881947620137
18-Mar-26,14.42,141.43,141.43,141.2,141.25,141.67951763801344,,141.85912316644902,142.17056976076907,141.67951763801344
18-Mar-26,14.45,141.25,141.55,141.25,141.49,141.67576481349832,,141.85912316644902,142.16920998102728,141.67576481349832
18-Mar-26,14.48,141.49,141.79,141.39,141.77,141.6776308567954,,141.85912316644902,142.16841235868756,141.6776308567954
18-Mar-26,14.51,141.76,141.78,141.15,141.15,141.66718272101727,,141.85912316644902,142.1663775687601,141.66718272101727
18-Mar-26,14.54,141.15,141.19,141.15,141.18,141.65753553842288,,141.85912316644902,142.16440678440694,141.65753553842288
18-Mar-26,14.57,141.18,141.19,141.18,141.19,141.64827740894916,,141.8197182885565,142.16245991770484,141.64827740894916
18-Mar-26,15.00,141.43,141.5,141.25,141.4,141.64336102461354,,141.8197182885565,142.16093652126585,141.64336102461354
18-Mar-26,15.03,141.36,141.44,141.33,141.42,141.63893803402712,,141.8197182885565,142.15945612861597,141.63893803402712
18-Mar-26,15.06,141.42,141.42,141.3,141.3,141.63222638978897,,141.8197182885565,142.15773893355382,141.63222638978897
18-Mar-26,15.09,141.3,141.37,141.26,141.34,141.62643972860502,,141.8197182885565,142.15610508953074,141.62643972860502
18-Mar-26,15.12,141.34,141.4,141.3,141.35,141.62096567457323,,141.8197182885565,142.15449448995125,141.62096567457323
18-Mar-26,15.15,141.35,141.35,141.01,141.02,141.60906536418562,,141.77585619198874,142.1522277676936,141.60906536418562
18-Mar-26,15.18,141.08,141.12,141.0,141.03,141.59759872331065,,141.63227057278988,142.14998555437154,141.59759872331065
18-Mar-26,15.21,141.07,141.07,140.94,141.05,141.5867551842352,,141.5590435155109,142.14778778103613,141.5867551842352
18-Mar-26,15.24,141.04,141.5,141.03,141.35,141.5820669627652,,141.5590435155109,142.14619379945563,141.5820669627652
18-Mar-26,15.27,141.34,141.49,141.12,141.12,141.57291712191835,,141.5590435155109,142.144143462194,141.57291712191835
19-Mar-26,09.15,140.0,140.07,139.01,139.6,141.5338494561378,,140.79100772280742,142.13906025847334,141.5338494561378
19-Mar-26,09.18,139.6,139.8,139.39,139.39,141.49139699165983,,140.79100772280742,142.13356763058428,141.49139699165983
19-Mar-26,09.21,139.39,139.84,139.2,139.6,141.4539435858844,,140.79100772280742,142.1285055573963,141.4539435858844
19-Mar-26,09.24,139.62,139.94,139.55,139.82,141.42158826735204,,140.79100772280742,142.12389315868023,141.42158826735204
19-Mar-26,09.27,139.84,140.36,139.7,140.11,141.39561622245398,,140.79100772280742,142.11986939612544,141.39561622245398
19-Mar-26,09.30,140.09,140.18,139.82,139.9,141.3660000596331,,140.79100772280742,142.11543409263666,141.3660000596331
19-Mar-26,09.33,139.78,140.21,139.77,140.21,141.34310896934335,,140.79100772280742,142.1116270315125,141.34310896934335
19-Mar-26,09.36,140.22,140.31,139.9,139.98,141.31611671252466,,140.79100772280742,142.10736803644454,141.31611671252466
19-Mar-26,09.39,139.8,139.89,139.71,139.71,141.28431242118754,,140.79100772280742,142.1025780903178,141.28431242118754
19-Mar-26,09.42,139.65,139.65,139.3,139.31,141.24521712571848,,140.74615891234285,142.09699851371377,141.24521712571848
19-Mar-26,09.45,139.35,139.53,139.2,139.53,141.2112524301597,,140.60804302110856,142.0918696455545,141.2112524301597
19-Mar-26,09.48,139.45,139.45,139.01,139.02,141.16786129292882,,140.5047387189977,142.08573204386508,141.16786129292882
19-Mar-26,09.51,139.01,139.6,139.01,139.25,141.1298838415837,,140.5047387189977,142.08006624557564,141.1298838415837
19-Mar-26,09.54,139.43,139.43,139.22,139.24,141.0924603991761,,140.5047387189977,142.0743917875425,141.0924603991761
19-Mar-26,09.57,139.24,139.3,139.13,139.15,141.05399583681617,,140.39535452614933,142.06854884690807,141.05399583681617
19-Mar-26,10.00,139.2,139.2,139.09,139.17,141.01668898856238,,140.24031907353438,142.06275754052064,141.01668898856238
19-Mar-26,10.03,139.17,139.35,139.15,139.33,140.98328920661064,,140.24031907353438,142.05729748549462,140.98328920661064
19-Mar-26,10.06,139.3,139.5,139.26,139.34,140.9507488262817,,140.24031907353438,142.05186831968942,140.9507488262817
19-Mar-26,10.09,139.34,139.51,139.28,139.4,140.92004092873157,,140.24031907353438,142.04656988148824,140.92004092873157
19-Mar-26,10.12,139.4,139.5,139.4,139.49,140.89172328657847,,140.24031907353438,142.04146184975698,140.89172328657847
19-Mar-26,10.15,139.4,139.58,139.4,139.48,140.86376837001256,,140.24031907353438,142.03634404386335,140.86376837001256
19-Mar-26,10.18,139.5,139.57,139.4,139.4,140.8347828577351,,140.24031907353438,142.0310766231963,140.8347828577351
19-Mar-26,10.21,139.31,139.55,139.31,139.45,140.80736141500768,,140.24031907353438,142.02591962694615,140.80736141500768
19-Mar-26,10.24,139.55,139.6,139.48,139.6,140.78345326817583,,140.24031907353438,142.02107263468451,140.78345326817583
19-Mar-26,10.27,139.58,139.66,139.52,139.52,140.7584343915783,,140.24031907353438,142.01607548656327,140.7584343915783
19-Mar-26,10.30,139.58,139.75,139.58,139.75,140.73846539372528,,140.24031907353438,142.01154786321348,140.73846539372528
19-Mar-26,10.33,139.8,139.9,139.64,139.64,140.71671360375052,,140.24031907353438,142.00680950584442,140.71671360375052
19-Mar-26,10.36,139.65,140.19,139.65,140.19,140.70628363139903,,140.24031907353438,142.00317951682177,140.70628363139903
19-Mar-26,10.39,140.1,140.1,139.87,139.93,140.69091167830203,,140.24031907353438,141.99903730000491,140.69091167830203
19-Mar-26,10.42,139.87,139.87,139.65,139.75,140.6722797638802,,140.24031907353438,141.99454371898594,140.6722797638802
19-Mar-26,10.45,139.75,139.77,139.66,139.7,140.6530266992489,,140.24031907353438,141.9899592160509,140.6530266992489
19-Mar-26,10.48,139.7,139.96,139.7,139.93,140.63870933886773,,140.24031907353438,141.9858434134214,140.63870933886773
19-Mar-26,10.51,139.94,139.94,139.84,139.89,140.6238834113654,,140.24031907353438,141.9816559140939,140.6238834113654
19-Mar-26,10.54,139.89,140.0,139.8,139.8,140.60756888836806,,140.24031907353438,141.97729696121857,140.60756888836806
19-Mar-26,10.57,139.87,139.93,139.6,139.6,140.58761702919247,,140.24031907353438,141.9725471171402,140.58761702919247
19-Mar-26,11.00,139.6,139.7,139.6,139.7,140.57004045435698,,140.24031907353438,141.9680065634596,140.57004045435698
19-Mar-26,11.03,139.55,139.65,139.55,139.65,140.55182183149844,,140.24031907353438,141.9633751817144,140.55182183149844
19-Mar-26,11.06,139.7,139.77,139.65,139.65,140.53396397344898,,140.24031907353438,141.95875305347923,140.53396397344898
19-Mar-26,11.09,139.6,139.65,139.51,139.6,140.51546963734108,,140.2100538446298,141.95404026016558,140.51546963734108
19-Mar-26,11.12,139.6,139.8,139.6,139.6,140.49734152571057,,140.2100538446298,141.9493368830224,140.49734152571057
19-Mar-26,11.15,139.61,139.61,139.55,139.56,140.47878030737965,,140.1623436141502,141.94456298315623,140.47878030737965
19-Mar-26,11.18,139.52,139.58,139.4,139.48,140.45900247951076,,140.06810925273516,141.9396387813917,140.45900247951076
19-Mar-26,11.21,139.5,139.65,139.5,139.65,140.44298262843134,,140.06810925273516,141.93506407853178,140.44298262843134
19-Mar-26,11.24,139.65,139.65,139.4,139.47,140.42371564569012,,140.06810925273516,141.93013887557768,140.42371564569012
19-Mar-26,11.27,139.47,139.47,139.31,139.31,140.40166187052793,,139.96825164524392,141.92490383286923,140.40166187052793
19-Mar-26,11.30,139.35,139.73,139.25,139.59,140.38558935824025,,139.96825164524392,141.92023869034605,140.38558935824025
19-Mar-26,11.33,139.57,139.62,139.57,139.62,140.37042917292857,,139.96825164524392,141.91564280884683,140.37042917292857
19-Mar-26,11.36,139.52,139.71,139.52,139.7,140.35715334772206,,139.96825164524392,141.9112159500879,140.35715334772206
19-Mar-26,11.39,139.7,139.72,139.65,139.65,140.3431503111335,,139.96825164524392,141.90669803610172,140.3431503111335
19-Mar-26,11.42,139.71,139.72,139.69,139.69,140.3302166416061,,139.96825164524392,141.90226906899662,140.3302166416061
19-Mar-26,11.45,139.69,139.7,139.43,139.51,140.31397472791093,,139.96825164524392,141.897489310617,140.31397472791093
19-Mar-26,11.48,139.48,139.51,139.22,139.22,140.2923118620117,,139.95657752334006,141.89213968162477,140.2923118620117
19-Mar-26,11.51,139.38,139.45,139.2,139.45,140.27563241919958,,139.93241977100604,141.8872602816615,140.27563241919958
19-Mar-26,11.54,139.34,139.51,139.34,139.43,140.25888722277978,,139.93241977100604,141.88235067070912,140.25888722277978
19-Mar-26,11.57,139.36,139.51,139.21,139.5,140.24385975302175,,139.93241977100604,141.8775907293091,140.24385975302175
19-Mar-26,12.00,139.54,139.57,139.4,139.55,140.23011995593222,,139.93241977100604,141.87294019838143,140.23011995593222
19-Mar-26,12.03,139.53,139.53,139.42,139.49,140.2154641152207,,139.93241977100604,141.86817907910395,140.2154641152207
19-Mar-26,12.06,139.49,139.6,139.4,139.48,140.20090046937474,,139.93241977100604,141.8634074925323,140.20090046937474
19-Mar-26,12.09,139.48,139.5,139.41,139.41,140.18523907394157,,139.93241977100604,141.8585055794603,140.18523907394157
19-Mar-26,12.12,139.48,139.51,139.41,139.51,140.17186800317046,,139.93241977100604,141.85381326062023,140.17186800317046
19-Mar-26,12.15,139.52,139.6,139.47,139.47,140.15796962687006,,139.93241977100604,141.84905039696264,140.15796962687006
19-Mar-26,12.18,139.44,139.5,139.42,139.49,140.1447425055459,,139.93241977100604,141.8443370095561,140.1447425055459
19-Mar-26,12.21,139.49,139.49,139.41,139.41,140.13019314900043,,139.91761811297928,141.8394731993472,140.13019314900043
19-Mar-26,12.24,139.41,139.45,139.3,139.31,140.11395170050537,,139.84085630168136,141.834419306841,140.11395170050537
19-Mar-26,12.27,139.3,139.39,139.3,139.39,140.09961602326763,,139.79127067151322,141.82953535218198,140.09961602326763
19-Mar-26,12.30,139.4,139.4,139.33,139.4,140.08576224062867,,139.7876436043619,141.8246811356941,140.08576224062867
19-Mar-26,12.33,139.35,139.4,139.31,139.4,140.0721827903192,,139.76237924392572,141.81983661794047,140.0721827903192
19-Mar-26,12.36,139.4,139.45,139.34,139.45,140.05986233902576,,139.76237924392572,141.81510167964288,140.05986233902576
19-Mar-26,12.39,139.43,139.43,139.4,139.43,140.0473898174609,,139.76237924392572,141.8103362417215,140.0473898174609
19-Mar-26,12.42,139.4,139.45,139.28,139.28,140.03219397949138,,139.75320946882184,141.80528062485493,140.03219397949138
19-Mar-26,12.45,139.41,139.42,139.33,139.33,140.01828914821434,,139.75320946882184,141.80033500922084,140.01828914821434
19-Mar-26,12.48,139.44,139.5,139.3,139.5,140.00802599676456,,139.75320946882184,141.79573893527635,140.00802599676456
19-Mar-26,12.51,139.45,139.45,139.34,139.41,139.99618389781872,,139.75320946882184,141.79097222411696,139.99618389781872
19-Mar-26,12.54,139.41,139.45,139.37,139.39,139.98418025627777,,139.75320946882184,141.78617507681602,139.98418025627777
19-Mar-26,12.57,139.44,139.49,139.38,139.38,139.97221629080693,,139.75320946882184,141.781367534205,139.97221629080693
19-Mar-26,13.00,139.35,139.57,139.35,139.5,139.9628654731672,,139.75320946882184,141.77680935731348,139.9628654731672
19-Mar-26,13.03,139.5,139.5,139.4,139.49,139.9535018004312,,139.75320946882184,141.77224030764853,139.9535018004312
19-Mar-26,13.06,139.49,139.5,139.48,139.49,139.94432354695732,,139.75320946882184,141.76768038695394,139.94432354695732
19-Mar-26,13.09,139.48,139.49,139.31,139.41,139.93374288266114,,139.75320946882184,141.76296973683014,139.93374288266114
19-Mar-26,13.12,139.41,139.41,139.26,139.26,139.92040143944013,,139.73129157035882,141.75796879829502,139.92040143944013
19-Mar-26,13.15,139.26,139.31,139.2,139.2,139.90613606440172,,139.64466241332295,141.7528579715252,139.90613606440172
19-Mar-26,13.18,139.2,139.23,139.01,139.16,139.8913610928294,,139.53669617199068,141.74767743611756,139.8913610928294
19-Mar-26,13.21,139.16,139.16,139.01,139.05,139.87470047712984,,139.50502655479158,141.74228747121023,139.87470047712984
19-Mar-26,13.24,139.1,139.1,139.01,139.09,139.85916185382032,,139.46002389931246,141.7369881955435,139.85916185382032
19-Mar-26,13.27,139.01,139.24,139.01,139.01,139.84234676760607,,139.46002389931246,141.73153966768027,139.84234676760607
19-Mar-26,13.30,139.1,139.21,139.01,139.05,139.82665673260396,,139.46002389931246,141.72618194606653,139.82665673260396
19-Mar-26,13.33,139.05,139.09,139.01,139.08,139.8118714507702,,139.46002389931246,141.72089486925125,139.8118714507702
19-Mar-26,13.36,139.08,139.08,138.75,138.78,139.79143835273516,,139.40023718033893,141.71501895542656,139.79143835273516
19-Mar-26,13.39,138.76,139.15,138.7,139.15,139.77873660317604,,139.40023718033893,141.70989404242872,139.77873660317604
19-Mar-26,13.42,139.19,139.46,138.9,138.9,139.76133587836068,,139.40023718033893,141.70427986851777,139.76133587836068
19-Mar-26,13.45,139.05,139.12,138.91,138.96,139.74546784116544,,139.40023718033893,141.6987967918574,139.74546784116544
19-Mar-26,13.48,138.96,138.96,138.66,138.9,139.72872590371662,,139.40023718033893,141.69320479027527,139.72872590371662
19-Mar-26,13.51,138.9,139.15,138.68,139.02,139.7146917274054,,139.40023718033893,141.68786372176322,139.7146917274054
19-Mar-26,13.54,139.0,139.21,139.0,139.15,139.70350971300135,,139.40023718033893,141.6827930649765,139.70350971300135
19-Mar-26,13.57,139.01,139.09,138.95,139.09,139.6913610058132,,139.40023718033893,141.67761265925228,139.6913610058132
19-Mar-26,14.00,139.12,139.29,139.02,139.02,139.67806672847038,,139.40023718033893,141.67230274384917,139.67806672847038
19-Mar-26,14.03,138.66,138.85,138.66,138.69,139.6585010506789,,139.40023718033893,141.6663440970083,139.6585010506789
19-Mar-26,14.06,138.77,138.8,138.66,138.66,139.63872875264565,,139.40023718033893,141.6603374154958,139.63872875264565
19-Mar-26,14.09,138.66,138.72,138.61,138.66,139.61934798526653,,139.3697174082327,141.65434273534495,139.61934798526653
19-Mar-26,14.12,138.6,138.73,138.41,138.41,139.59540050040977,,139.3002456674094,141.64786053207754,139.59540050040977
19-Mar-26,14.15,138.4,138.73,138.4,138.48,139.5733133617878,,139.3002456674094,141.64153114040505,139.5733133617878
19-Mar-26,14.18,138.66,138.75,138.48,138.58,139.55364379026724,,139.3002456674094,141.6354141950696,139.55364379026724
19-Mar-26,14.21,138.59,138.59,138.23,138.39,139.53060133897483,,139.20343909154147,141.62892985102349,139.53060133897483
19-Mar-26,14.24,138.39,138.39,138.1,138.36,139.5074211144407,,139.04609518238732,141.6223985226498,139.5074211144407
19-Mar-26,14.27,138.23,138.3,138.1,138.26,139.48271970623395,,138.9989856641486,141.61568044368346,139.48271970623395
19-Mar-26,14.30,138.33,138.48,138.27,138.33,139.45989357343723,,138.9989856641486,141.60911564759218,139.45989357343723
19-Mar-26,14.33,138.33,138.5,138.33,138.5,139.44088577990382,,138.9989856641486,141.60290362831626,139.44088577990382
19-Mar-26,14.36,138.45,138.74,138.21,138.21,139.41651180406416,,138.9989856641486,141.59612460008785,139.41651180406416
19-Mar-26,14.39,138.25,138.47,138.21,138.36,139.39559077824111,,138.9989856641486,141.5896588166711,139.39559077824111
19-Mar-26,14.42,138.31,138.44,138.14,138.31,139.37409393114723,,138.9989856641486,141.58310605180262,139.37409393114723
19-Mar-26,14.45,138.32,138.37,138.15,138.15,139.34985444736213,,138.9989856641486,141.57624669905175,139.34985444736213
19-Mar-26,14.48,138.12,138.19,138.12,138.13,139.325698913751,,138.9168243623067,141.56936109126144,139.325698913751
19-Mar-26,14.51,138.14,138.14,137.7,137.74,139.29429893526088,,138.73764192607604,141.56171002015003,139.29429893526088
19-Mar-26,14.54,137.75,137.75,137.1,137.15,139.25183757020622,,138.35587773346845,141.55289541471515,139.25183757020622
19-Mar-26,14.57,137.2,137.34,137.15,137.2,139.21120712327144,,138.1397899601216,141.54419832097946,139.21120712327144
19-Mar-26,15.00,137.15,137.2,136.53,137.0,139.16742084360268,,137.87131096410943,141.5351190036548,139.16742084360268
19-Mar-26,15.03,137.01,137.01,136.56,136.57,139.11598676749173,,137.82567986769848,141.5251986859652,139.11598676749173
19-Mar-26,15.06,136.58,136.58,136.1,136.1,139.05626425724438,,137.42061188092865,141.51435912815109,139.05626425724438
19-Mar-26,15.09,136.2,136.71,136.15,136.68,139.00920951947717,,137.42061188092865,141.50470006895398,139.00920951947717
19-Mar-26,15.12,136.37,136.66,136.33,136.59,138.96130438047763,,137.42061188092865,141.49488048839663,138.96130438047763
19-Mar-26,15.15,136.65,136.7,136.5,136.65,138.9155359769038,,137.42061188092865,141.48520040750074,138.9155359769038
19-Mar-26,15.18,136.7,137.36,136.62,137.36,138.88473328429183,,137.42061188092865,141.4769582488444,138.88473328429183
19-Mar-26,15.21,137.44,137.64,137.05,137.51,138.85751084301876,136.0848981904305,,141.46903225833722,138.85751084301876
19-Mar-26,15.24,137.5,137.62,137.4,137.57,138.83201557880056,136.3099083713874,,141.46124198409478,138.83201557880056
19-Mar-26,15.27,137.6,137.62,136.5,136.99,138.7955400227847,136.3099083713874,,141.45230843367702,138.7955400227847
20-Mar-26,09.15,138.74,141.71,138.74,141.04,138.83998477480878,137.53452578082383,,141.45148464060273,138.83998477480878
20-Mar-26,09.18,141.24,141.81,141.0,141.0,138.88275735352545,138.74057320274142,,141.45058257338874,138.88275735352545
20-Mar-26,09.21,141.0,142.25,140.86,141.9,138.94250473266356,138.74057320274142,,141.45148051030506,138.94250473266356
20-Mar-26,09.24,141.9,142.13,141.69,141.84,138.9998808765712,139.24451429422055,,141.45225677302173,138.9998808765712
20-Mar-26,09.27,141.93,142.32,141.84,141.84,139.05612085921337,139.5370628647985,,141.45303148476395,139.05612085921337
20-Mar-26,09.30,141.94,141.94,141.6,141.75,139.10946500061507,139.5370628647985,,141.45362482845073,139.10946500061507
20-Mar-26,09.33,141.7,141.79,141.51,141.65,139.15977262436527,139.5370628647985,,141.45401718643583,139.15977262436527
20-Mar-26,09.36,141.6,141.76,141.14,141.14,139.19898504764518,139.5370628647985,,141.45338977946992,139.19898504764518
20-Mar-26,09.39,141.0,141.08,140.8,140.84,139.23148039323635,139.5370628647985,,141.45216422546497,139.23148039323635
20-Mar-26,09.42,140.85,140.85,140.4,140.4,139.2546193953505,139.5370628647985,,141.45006199924026,139.2546193953505
20-Mar-26,09.45,140.38,140.52,140.21,140.28,139.2749239617792,139.5370628647985,,141.44772421302798,139.2749239617792
20-Mar-26,09.48,140.38,140.55,140.29,140.29,139.29502447738753,139.5370628647985,,141.44541107773722,139.29502447738753
20-Mar-26,09.51,140.37,140.37,140.02,140.09,139.3107665669442,139.5370628647985,,141.44270296369578,139.3107665669442
20-Mar-26,09.54,140.1,140.7,139.9,140.52,139.33471178344035,139.5370628647985,,141.44085940133075,139.33471178344035
20-Mar-26,09.57,140.45,140.88,140.45,140.8,139.36372739168905,139.5370628647985,,141.43957896296646,139.36372739168905
20-Mar-26,10.00,140.8,140.8,140.25,140.32,139.38266348294275,139.5370628647985,,141.43734204196153,139.38266348294275
20-Mar-26,10.03,140.5,140.61,140.36,140.54,139.40558103773597,139.5370628647985,,141.4355491507688,139.40558103773597
20-Mar-26,10.06,140.6,140.6,140.25,140.25,139.42230220530556,139.5370628647985,,141.43318042119682,139.42230220530556
20-Mar-26,10.09,140.25,140.51,140.01,140.08,139.43532592401235,139.5370628647985,,141.43047676401162,139.43532592401235
20-Mar-26,10.12,140.25,140.25,139.8,139.9,139.4445273908636,139.5370628647985,,141.42741886837922,139.4445273908636
20-Mar-26,10.15,139.9,139.96,139.83,139.83,139.4521605118366,139.5370628647985,,141.42422722228855,139.4521605118366
20-Mar-26,10.18,139.81,139.88,139.8,139.85,139.4600385215032,139.5370628647985,,141.4210819131531,139.4600385215032
20-Mar-26,10.21,139.81,139.85,139.7,139.72,139.46518627355266,139.5370628647985,,141.41768314809187,139.46518627355266
20-Mar-26,10.24,139.8,140.04,139.59,140.04,139.47656872358132,139.5370628647985,,141.41493053440936,139.47656872358132
20-Mar-26,10.27,140.15,140.34,139.89,140.31,139.4930723132134,139.5370628647985,,141.41272288099395,139.4930723132134
20-Mar-26,10.30,140.5,140.78,140.38,140.56,139.51419959413985,139.5370628647985,,141.41101913897398,139.51419959413985
20-Mar-26,10.33,140.46,140.65,140.46,140.61,139.5358986120777,139.5370628647985,,141.4094187011339,139.5358986120777
20-Mar-26,10.36,140.61,140.7,140.38,140.39,139.5528115108484,139.5370628647985,,141.40738190053222,139.5528115108484
20-Mar-26,10.39,140.24,140.61,140.24,140.49,139.57136969875242,139.5370628647985,,141.40554896966202,139.57136969875242
20-Mar-26,10.42,140.55,140.75,140.49,140.66,139.5929267344207,139.5370628647985,,141.40405936133104,139.5929267344207
20-Mar-26,10.45,140.59,140.85,140.59,140.6,139.61286877928364,139.62581057573786,,141.40245284912058,139.61286877928364
20-Mar-26,10.48,140.55,140.64,140.43,140.64,139.63320801137704,139.62581057573786,,141.40092946680466,139.63320801137704
20-Mar-26,10.51,140.63,140.64,140.44,140.58,139.6519563675874,139.62581057573786,,141.39928924808976,139.6519563675874
20-Mar-26,10.54,140.58,140.58,140.34,140.34,139.6655809939718,139.62581057573786,,141.39717278605562,139.6655809939718
20-Mar-26,10.57,140.33,140.42,140.22,140.28,139.67774770696244,139.62581057573786,,141.39494067259696,139.67774770696244
20-Mar-26,11.00,140.15,140.15,140.0,140.08,139.68571309890376,139.62581057573786,,141.39231341850586,139.68571309890376
20-Mar-26,11.03,140.02,140.15,140.01,140.02,139.69233264149972,139.62581057573786,,141.3895715335538,139.69233264149972
20-Mar-26,11.06,140.03,140.24,140.03,140.24,139.70317753968783,139.62581057573786,,141.3872746873329,139.70317753968783
20-Mar-26,11.09,140.15,140.2,140.0,140.01,139.70925323197125,139.62581057573786,,141.38452288975583,139.70925323197125
20-Mar-26,11.12,140.01,140.1,140.01,140.02,139.71540663331834,139.62581057573786,,141.3817965702958,139.71540663331834
20-Mar-26,11.15,140.04,140.1,140.02,140.05,139.72203224453975,139.62581057573786,,141.3791356380874,139.72203224453975
20-Mar-26,11.18,140.06,140.22,140.06,140.15,139.73050685355875,139.62581057573786,,141.3766798226267,139.73050685355875
20-Mar-26,11.21,140.15,140.5,140.15,140.25,139.74079384655758,139.62581057573786,,141.37442871409,139.74079384655758
20-Mar-26,11.24,140.1,140.1,139.68,139.72,139.7403820872198,139.62581057573786,,141.37112316221368,139.7403820872198
20-Mar-26,11.27,139.75,139.82,139.71,139.71,139.7397804617303,139.62581057573786,,141.36780423481665,139.7397804617303
20-Mar-26,11.30,139.74,139.75,139.47,139.5,139.73503233377525,,140.40325666506237,141.3640723582236,139.73503233377525
20-Mar-26,11.33,139.5,139.55,139.46,139.55,139.73136832716585,,140.2459309985561,141.36044783802737,139.73136832716585
20-Mar-26,11.36,139.55,139.61,139.46,139.53,139.7273808355388,,140.2459309985561,141.35679059958974,139.7273808355388
20-Mar-26,11.39,139.56,139.56,139.14,139.21,139.71713567047863,,140.11665410883046,141.35250130768247,139.71713567047863
20-Mar-26,11.42,139.22,139.63,138.96,139.36,139.7100636770038,,140.11665410883046,141.3485202860887,139.7100636770038
20-Mar-26,11.45,139.35,139.59,139.35,139.59,139.70768617844928,,140.11665410883046,141.34500675904357,139.70768617844928
20-Mar-26,11.48,139.52,139.52,139.38,139.39,139.70139536303444,,140.11665410883046,141.3411006516329,139.70139536303444
20-Mar-26,11.51,139.39,139.39,139.39,139.39,139.69522911822187,,140.11665410883046,141.33720234863264,139.69522911822187
20-Mar-26,11.54,139.35,139.35,139.02,139.2,139.68542260102936,,139.9840956847233,141.33293221406993,139.68542260102936
20-Mar-26,11.57,139.2,139.26,139.14,139.24,139.67660235150402,,139.95518611625096,141.32875053132454,139.67660235150402
20-Mar-26,12.00,139.35,139.45,139.0,139.08,139.66478844355345,,139.95518611625096,141.32425752326995,139.66478844355345
20-Mar-26,12.03,139.08,139.08,138.94,139.05,139.65261441496824,,139.78520075416327,141.3197135521945,139.65261441496824
20-Mar-26,12.06,139.03,139.08,139.01,139.01,139.63988937704806,,139.76368067874697,141.3150987399024,139.63988937704806
20-Mar-26,12.09,139.02,139.14,139.02,139.14,139.62999057750255,,139.76368067874697,141.3107528882742,139.62999057750255
20-Mar-26,12.12,139.2,139.32,139.04,139.08,139.61909967497775,,139.76368067874697,141.30629583954638,139.61909967497775
20-Mar-26,12.15,139.03,139.08,139.02,139.03,139.60743433487917,,139.69910821480656,141.30174779591093,139.60743433487917
20-Mar-26,12.18,139.0,139.0,138.8,138.86,139.59263365498057,,139.5531973933259,141.29686917893608,139.59263365498057
20-Mar-26,12.21,138.86,138.86,138.75,138.78,139.5765418994364,,139.4258776539933,141.29184046928785,139.5765418994364
